item_id,price
17743,7143
10019,4709
22939,10982
45098,1648
8693,4459
21763,9828
41317,1214
40919,1179
3045,566
1803,3053
33493,828
32541,799
37738,997
1612,3012
13644,5584
11486,5016
43298,1401
21731,9799
19178,7931
12473,5251
16552,6613
11714,596
51416,2371
52903,2586
5535,3854
9950,4696
5134,3763
50239,2233
8300,4386
41753,1244
52477,2519
49026,2053
17551,7064
6544,4072
592,2837
48996,2049
52644,552
6044,576
30877,743
5610,3872
21979,10046
22878,10920
41607,393
45796,1709
3946,3502
40444,1138
42672,1334
10606,4826
28989,686
22380,10401
30792,742
48020,1922
12800,5338
13778,5618
9445,4593
41440,1228
2402,3177
53235,2642
4763,3689
9366,589
29432,700
8652,4453
51508,2383
21135,9295
6958,4146
40059,1113
53191,2633
16416,6557
26928,16960
4031,3527
47352,1845
11922,5125
31426,764
1639,3017
41551,1236
21587,9693
10012,4707
19708,625
37633,990
122,2762
43675,1436
8224,4372
29034,687
16659,6661
9604,4633
43025,1372
27431,18041
20627,8923
3868,3480
42162,1284
21828,9898
15902,6355
29151,692
18063,7293
2996,3303
29599,706
20417,8775
38561,1035
43306,1402
9038,587
35232,893
5883,3927
26039,645
42714,1340
22407,10429
27621,18508
49494,2117
26912,16922
40985,1181
37123,970
28353,667
9216,4556
31857,776
37574,990
5086,3752
30604,447
33064,814
44314,521
2952,3295
33177,818
20097,8574
24873,13291
49399,2105
42568,1327
35547,906
47098,1826
8966,4503
1094,2912
6281,4017
41105,1195
17682,7128
12288,5217
30432,730
50794,2306
19465,8108
16140,6451
1365,2965
5915,3936
23764,11820
23089,11113
39628,491
11625,5050
5428,3825
51154,2344
5322,3806
20343,8742
20888,9108
16941,6765
49870,2175
19432,8081
4408,571
33881,844
10453,4788
4673,3671
5091,3755
35164,891
44402,1584
39831,1097
8046,582
22650,10696
13050,5408
25026,640
18345,7465
16770,6680
32949,460
46047,1731
43181,1391
33421,828
40290,1125
19163,7920
30404,730
24579,12880
44975,523
8423,4405
12104,5166
21214,9358
9324,4579
47489,1864
38629,489
19868,8421
44704,1613
3398,567
24552,12841
43684,1436
14455,5833
19416,8072
36734,954
547,2829
10840,4872
1002,2898
29205,694
36277,477
31397,764
42158,1284
34350,862
43801,1442
4043,3528
164,2771
48509,1983
27581,18423
33500,828
8745,4463
12069,5155
6300,4022
24698,638
26461,16018
23839,11923
18884,7744
32367,790
1395,559
27926,658
37109,969
53648,2704
18252,7414
50452,2264
19976,8524
14264,5777
19776,8346
10159,4728
4696,3676
7436,4229
2983,3300
3496,3399
633,2841
43647,1433
44746,1619
11954,5134
52500,2525
52124,2464
42002,1265
40150,1116
16898,6745
8248,4375
51204,2351
25629,14502
48411,1970
21213,9358
18651,7617
38184,1015
17283,6922
44089,1554
7670,4273
5151,3767
47153,1833
47258,1843
22070,10093
43988,394
14718,605
12280,5212
3802,3465
53666,2708
20028,421
42863,1357
13041,600
42825,1355
10275,4752
23345,422
23581,11595
8413,4404
51922,2437
19625,8243
32741,802
13855,5645
34332,862
38731,1043
15409,6171
19315,8025
1039,2906
43375,1409
22473,10498
6111,3979
11227,4964
8606,4443
257,2790
21113,9281
43336,1406
1556,3004
16994,6787
42574,1327
23619,11644
26699,429
49012,2052
2000,3099
2713,564
19316,8029
50544,2275
314,2800
17659,7115
44208,1569
19484,8120
438,2815
5576,3862
26386,15887
50769,2300
11664,5055
28553,675
26576,16287
2832,3267
18411,7484
52926,2590
28667,677
33390,828
19665,8275
19531,8165
41172,1200
15181,6098
9610,4633
3558,3417
1993,3097
20177,8629
1548,3002
897,2875
19136,7903
22061,10088
10701,4847
15486,6203
5061,574
40509,1144
27279,17742
10487,4796
17504,7037
2246,3148
12513,5260
40122,1115
11174,4951
4926,3729
10527,4805
9806,4668
4897,3720
51637,544
52381,2507
42559,1326
15691,607
17318,6944
235,2788
33028,814
5764,3897
45565,1689
13980,5692
25818,14837
13502,5541
27766,648
21179,9334
30010,717
23351,422
8787,4469
49506,2120
25013,13550
7408,579
45283,1662
52382,2507
35317,896
1567,3005
8876,4484
50529,2274
20900,9116
47940,1915
4512,3633
22807,10832
4724,572
37310,979
26455,15993
2345,3171
17434,6989
35370,899
33562,830
35223,893
20216,8649
33484,828
36342,936
43453,1415
4795,3696
27783,648
51696,2400
6993,4155
3515,3404
13468,5531
52172,2475
13472,5533
48361,1963
26296,15794
50406,2257
5187,3774
43102,1384
40038,1111
13405,603
26698,429
33676,837
700,2854
41526,1235
7012,4157
18299,7438
20559,8870
34534,868
3713,3452
33070,814
40879,1176
8542,4432
22978,11028
682,2850
568,2833
35733,911
48660,2001
38903,1052
45282,1662
50553,2276
12607,5290
45459,1675
29959,446
45800,1710
40095,1114
20231,8662
24159,12338
9075,4520
39681,1087
44152,1563
1026,2904
52839,2575
42395,1307
39614,491
31145,755
6230,4004
47438,1855
28800,682
22996,11050
4550,3642
39568,1081
27519,18251
8432,4407
46949,1815
25988,15197
44178,1567
6276,4015
50350,2246
17273,6915
44694,1612
52801,2570
50357,2246
33872,844
45157,1654
41020,1186
34150,854
53718,2720
5691,3888
50714,2293
46688,1790
7069,579
40328,1127
4006,3519
37717,995
51275,2359
48910,2041
36366,939
36110,926
44070,1551
41381,1221
30748,740
3436,3387
2666,3237
3170,3337
47656,530
33560,830
52480,2519
49698,2147
49808,2165
24847,13250
18692,619
42108,1276
36038,923
47231,1840
36160,929
26682,427
14583,5886
14277,5780
46354,1760
10131,4720
8872,4484
31538,766
23378,631
44783,1623
11581,5040
7656,4269
3967,3508
3130,3326
21443,9547
7517,4242
29714,707
39578,1082
5564,3858
33496,828
24259,12474
24575,12872
8250,4375
6039,575
9911,4688
10818,4867
48935,2043
41072,1192
2701,562
15868,6347
38474,1031
3397,567
9516,4612
7918,4315
46546,1781
43174,1389
31982,776
27851,652
33418,828
53824,2737
13078,5416
28719,680
51088,2335
3019,3307
45636,525
10774,4855
42722,1341
21885,9954
27282,17751
30558,734
4045,3529
33796,842
11955,5134
3413,568
22284,10335
4464,3621
48665,2001
5817,3913
23654,11696
41545,1235
2536,3205
16722,610
10318,4764
31036,749
11652,5055
33202,820
27785,649
12877,5366
48543,1988
45420,1668
7862,4307
7704,4277
41118,1196
26397,15915
32663,802
2160,3130
39825,1097
51489,2381
45751,1703
38434,1026
44150,1563
3952,3504
48857,2033
9122,4535
9139,4537
45377,1666
26156,15472
42709,1340
53476,2681
32205,788
32194,788
19153,7915
47159,1833
45908,1720
47264,1843
9563,4623
29669,707
24089,12232
35016,882
34844,878
31453,765
14456,5834
45634,525
8478,4416
6645,4092
41864,1257
44493,1598
36178,930
731,557
31649,452
9432,4591
48542,1988
51667,2398
53390,2664
22088,10111
8609,4443
9638,4639
16585,6623
28797,682
45464,1676
14448,5832
18235,7405
35587,907
15332,6157
18277,7423
34519,868
28696,679
21243,9391
2826,3267
1208,2937
18538,7554
47606,1879
34386,863
10007,4707
40116,1115
32622,457
28089,662
26151,15461
38195,1015
45252,1660
36212,932
20144,8602
19357,622
46588,1786
43273,506
32494,796
1067,558
8366,4400
29568,705
6979,4153
12611,5290
22325,10367
11553,5032
23632,11655
39396,1076
41605,393
26082,15316
43307,1402
17815,7179
1234,2942
18012,7286
47289,394
38247,1018
10281,4755
25413,14139
40782,1168
742,557
49343,2096
53017,2599
38318,1019
38143,1013
43048,1376
5130,3763
42425,1312
15795,6320
22868,10910
21412,9525
19602,8223
24233,12432
30562,734
52551,2535
49302,540
52440,2513
10956,4900
34632,872
6225,4004
31069,752
18724,7644
28368,668
22032,628
22405,10428
3099,3321
34242,855
43495,1422
1781,3049
49274,2090
10805,4863
40025,1109
25178,13764
23074,11105
1686,3032
25337,14040
15992,6399
4290,3587
11538,5028
5931,3942
16231,6492
7010,4157
50136,2213
8704,586
35997,921
26411,15934
31785,773
3795,3464
23530,11534
36720,954
34858,878
33111,816
20315,8731
38697,1041
49233,2083
14641,5913
32325,789
22843,10879
19099,7865
30770,741
37067,969
47127,1829
37873,1004
6295,4022
42800,1351
34822,878
43932,515
19410,8067
47377,1847
1019,2902
29624,440
18284,7428
43968,518
2365,3175
3233,3353
35487,903
1155,2923
49369,2100
22537,10577
18448,7504
44112,1558
35932,919
10808,4864
52031,2449
27028,17172
35692,911
3710,3451
12718,599
35512,904
17146,6843
10451,4788
15623,6268
18808,7697
37137,971
28588,675
15467,6194
49098,2063
38129,1013
1728,561
53085,2612
44988,523
48968,537
27738,18787
21786,9853
42142,1280
11578,5040
25967,15153
45657,526
23982,12140
41358,1219
49602,2137
15029,6048
15163,6095
35064,885
46563,1783
34373,863
21014,9229
42160,1284
30006,716
26846,16778
50637,402
26348,645
42577,1329
30760,740
41065,1191
40861,1174
51894,2431
22230,10284
48044,1926
20544,8865
12749,5320
26456,15996
7702,4277
45226,1657
36643,948
27588,18430
52371,2504
21185,9336
46636,526
32775,803
33920,844
38515,1033
20089,8566
39027,1056
12169,5181
25833,14863
24314,12559
30378,729
36930,478
3718,3453
32901,810
40958,1179
51947,2441
8721,586
11854,5102
47035,1819
43749,1438
26359,645
15789,6319
12854,5358
37783,1000
26708,645
29796,709
26619,16380
20400,8764
32405,791
38612,488
41857,1256
17940,7247
21158,9315
9010,4513
49971,541
50453,2264
1662,3024
12400,5233
31787,773
17760,7152
17854,7203
12711,599
52084,2457
49283,2092
14568,5882
43736,1438
15217,6108
5550,3856
33704,838
42708,1340
6078,3968
36916,961
4797,3697
18893,7750
39836,1098
1105,2913
45037,1638
12449,5243
41538,1235
30928,745
6015,3963
34262,465
33841,844
15040,605
39527,1080
44897,1629
19485,8120
48533,1986
25722,14637
49215,2080
49244,2085
3776,3461
49049,2056
624,2840
26768,16593
53311,2650
14684,5925
40886,1176
24024,12196
16141,6451
35034,882
18125,7338
6931,4140
19045,621
41038,1187
17231,6890
964,2891
11390,596
11151,4943
14114,5723
48327,536
7173,4184
41222,1207
23552,11560
51797,2415
9242,4559
4648,3669
6631,4087
2612,3222
19703,624
41820,1250
19704,624
31395,764
21991,10058
9292,4570
12202,5191
32804,805
48488,1980
5452,3831
37606,485
15495,6209
7809,4293
23250,11257
11435,5005
43840,1446
12683,5308
4525,3635
5005,3743
5759,3897
34869,878
44562,1605
22516,10553
37527,987
7906,4314
22941,10984
15690,607
48809,2026
24520,12800
3951,3504
42373,1304
53257,2647
13893,5655
30921,745
15250,6124
1466,2981
31610,369
41838,1253
41882,1258
2972,3299
18473,7520
39053,1057
44470,1594
45370,1665
39077,1059
52251,2487
9026,4516
7948,4320
51929,2439
19685,624
37099,969
14266,5778
18949,7792
41554,1237
36165,929
31958,452
47209,1838
50657,544
14817,5967
8935,4497
40516,1145
12168,5181
6775,4111
37728,995
35030,882
715,2856
793,2862
13392,602
20835,9065
12094,5164
17829,7190
22474,10499
17013,6793
39728,1091
41329,1214
4249,3578
44642,521
34430,863
28213,666
14665,5919
15854,6342
24810,13198
10273,4752
35071,886
25669,14588
3663,3443
8979,4506
37421,984
1084,2909
46482,1777
45400,1668
47943,1916
2065,561
25183,13768
48741,2015
32422,791
32092,781
37926,485
42020,1267
37886,1006
15520,6218
17396,612
23494,11500
35104,886
44496,1599
53202,2633
35590,907
20272,8694
47375,1847
45478,1677
10772,4855
13462,5528
16746,6668
6568,4077
50084,2206
25960,15144
21699,626
51214,2352
28663,677
51161,2345
53898,2752
42220,1289
22784,10805
45181,1656
12710,599
10523,4805
16641,6653
13834,5638
20535,8858
2573,3212
4811,3701
48120,1938
47443,1856
36354,938
28963,435
9616,4634
44534,1603
4894,3720
47251,1842
1731,561
27265,17689
24608,12931
14311,5797
13478,5534
12134,5171
5023,3746
34770,876
2098,3114
21314,9467
18048,614
15043,605
52669,2550
214,2780
48241,1950
11353,4991
28239,666
11844,5101
13562,5554
35731,911
4947,3733
16555,6613
23384,631
45536,1687
20621,8920
10223,4743
5706,574
22557,10607
35689,911
52992,2595
44327,521
23676,11722
3068,3311
13049,601
11236,4965
3362,406
46879,1813
10723,593
42824,1354
25237,13846
50742,2297
8018,4330
48752,2016
44870,1628
53490,2683
33209,820
14957,6024
18559,7567
26941,16996
43728,1438
22279,10333
23266,11272
53095,2613
24117,12271
34351,862
1853,3065
7490,4238
48606,1997
13964,5684
17527,7055
52160,2473
6497,4062
25116,13660
13607,5569
19859,8415
17481,7019
29089,689
28505,673
10670,4839
50007,2195
1176,2930
35209,891
28503,673
2314,3167
52498,2525
29350,698
5607,3872
47334,530
23041,11069
33145,816
9082,4522
31245,757
29159,693
2299,3162
23258,11263
13279,5487
5800,3907
35125,887
22108,10134
41775,1246
52864,2579
51471,2377
14009,5700
37658,992
830,2867
27026,17168
46053,1732
41014,1186
49519,2122
20428,8780
32157,787
9529,4617
5218,3781
47542,1872
2089,3112
24765,13120
46267,1754
9074,4520
36350,938
20587,8895
35063,885
53703,2718
30434,730
37262,480
53524,2690
9090,4523
38714,1042
37390,982
6234,4005
12900,5373
197,2777
12371,597
3709,3450
45887,1720
43695,1436
34446,864
52952,552
52824,2573
3204,3346
2175,3135
35713,911
47371,1847
38651,1040
46586,1786
42694,1338
46937,1815
30098,720
43187,1393
50380,2250
30866,743
38728,1043
51591,2393
21280,9435
46936,1815
29628,441
20436,8793
41497,1233
24916,13363
22471,10497
13454,5524
33589,833
21901,9971
15839,6335
40734,1163
53051,2607
21112,9281
18060,7292
10235,4746
15936,6373
28397,668
47304,396
48696,2008
45078,1644
1644,3018
17197,6871
4822,3704
19519,8151
9538,4619
10118,4718
8511,4424
46044,1729
49019,2052
36380,941
27315,17835
12311,5221
20290,8707
9719,590
2371,561
51878,2428
5382,574
15778,6313
31107,753
51948,2441
20557,8870
46164,1746
25075,13597
53374,2659
26566,16261
754,2857
31570,767
28306,432
20517,8849
19564,8192
36184,930
52891,2585
28801,682
4658,3669
18614,7592
4892,3719
48430,1974
36838,957
53461,2678
30647,736
3830,3472
11284,4975
983,2896
50854,2312
53773,2726
23350,422
30101,720
14469,5840
10665,4838
27916,657
39353,1073
5746,3894
23585,11602
51622,2396
48226,1949
50993,544
39889,1103
5314,3804
51444,2375
38114,1013
7907,4314
18486,7528
2306,3164
48928,2042
41504,1234
53582,2698
28418,669
7545,4246
27822,650
2450,3189
26282,15769
44908,1631
19786,8357
50895,2317
34808,878
53417,2670
33160,816
19578,8207
14584,5886
2511,3200
37990,1008
24256,12467
52153,2473
33775,842
16452,6570
25693,644
49638,540
24538,12829
19904,8454
53720,2720
6862,4127
1127,2919
29660,706
44084,1554
49033,2054
32703,802
51527,2386
13723,603
16289,6516
37068,969
52232,2484
43912,512
30997,747
34281,468
50793,2305
24181,12364
12503,5258
19671,8280
20711,625
23301,11333
11225,4963
35790,913
7319,4207
34863,878
1449,2976
49856,2171
46983,1816
710,2855
53249,2644
3381,408
3742,570
15637,6271
42246,1292
123,2762
18429,7495
32412,791
28601,675
44826,1624
53502,2685
41148,1197
2958,3296
12086,5161
3791,3463
16124,6444
27586,18430
30060,720
35758,912
17648,7109
26404,15920
25641,14529
4114,3538
12962,5390
5742,3893
24425,12677
50751,2298
18517,7548
53864,2744
30532,734
30151,720
46173,1746
46704,1792
33201,819
33245,825
22361,628
43681,1436
45859,1715
14286,5783
9567,4624
52203,2480
14075,5710
43609,507
38715,1042
20406,8770
42052,1270
34061,851
10906,4887
45501,1680
20285,8705
50687,2289
38801,1046
40511,1144
48107,1935
21151,9304
24493,12768
7777,4284
15905,6357
45264,1662
30316,726
2252,3150
41879,1257
26817,16709
48988,538
17137,6838
1946,3084
38509,1031
18116,7333
32467,794
4773,3692
30554,734
47311,530
37141,972
19587,8216
28041,659
42380,1305
5208,3780
43055,1376
3438,3387
11020,4916
47249,1842
37789,1000
39552,1080
29996,716
45393,1667
22708,630
52627,551
47018,1819
3048,566
46765,1801
16751,6670
11062,596
21745,9815
9527,4617
33672,836
35818,914
38534,1033
9976,4703
20922,9138
52018,2445
26842,16768
11737,5072
18768,7676
6531,4068
6343,4032
1221,2939
20313,8728
23097,11119
49668,2142
29403,699
37278,484
22391,10416
26520,16170
21643,9735
31974,453
33848,844
44553,1605
51047,2330
12604,5288
30825,743
10737,594
19304,8019
5788,3903
44947,1635
13129,5433
22740,10761
38876,1050
49397,2104
28127,664
3835,3472
25619,14488
7076,579
24646,12985
40945,500
20672,8954
9133,4536
52099,2459
16729,610
33860,844
5668,3883
21196,9343
49677,2143
19213,7955
3880,3484
5757,3896
44969,1637
51317,544
42680,1336
29056,687
10120,4718
50495,2269
27201,17515
53925,2756
43477,1420
12689,5311
35230,893
22132,10164
37647,991
27799,649
17704,612
17857,7204
12843,5355
42950,506
42116,1279
38122,1013
3318,3372
11968,5139
31279,449
45786,1708
39060,1058
44015,1546
44675,1609
25228,13828
48591,1994
27611,18483
50962,2324
27086,17219
45011,1637
27382,647
2507,3199
25659,14574
2082,3111
29927,713
23716,633
43524,1425
32174,787
44539,1604
44680,1610
6014,3963
20411,8773
16338,6534
16367,608
48268,1956
8827,4478
38670,1040
16344,6537
53123,2617
6417,4042
42442,1314
8743,4463
1870,3071
51692,2399
9659,4642
51751,2405
32413,791
10063,591
26118,15394
47003,1818
28078,662
51021,2328
36602,477
43397,1411
49325,2093
46296,526
23133,11155
10245,4749
38740,1044
33995,847
31596,367
8691,4459
20163,8620
51912,2436
9187,4546
44210,1570
41987,1264
6895,4133
39868,1102
31140,755
23695,11760
42776,1348
46785,1806
35133,889
45547,1687
50354,2246
36942,478
40618,499
22863,10905
26727,645
25924,15081
39205,1065
40645,1154
52517,2528
14169,5748
51075,2333
15344,6159
51678,2398
33789,842
30592,734
4391,571
47765,1893
7088,4165
40649,1154
5539,3855
25481,14256
35276,895
39069,1059
33879,844
48238,1950
13948,5674
33935,463
33982,847
29305,438
10980,4911
4593,3656
6003,3959
39601,491
4098,3535
27433,18055
29667,706
18151,7356
30628,448
30146,720
11465,5010
34470,866
40818,1170
5595,3869
25916,15064
20468,8810
34111,853
7320,4208
53816,2735
25886,15005
29252,698
28618,675
53406,2668
33341,827
38625,489
6460,4052
34120,853
12592,5285
29029,687
4466,3622
43445,1415
15642,6272
53464,2679
17992,7277
48273,1956
32792,804
13254,5478
19354,622
39047,1057
13714,603
26722,645
50133,2212
11503,5019
7386,579
35745,911
44811,1624
2964,3297
43810,1443
46593,1786
48943,2045
29614,439
31235,756
4234,3574
43005,1369
41797,1250
44560,1605
11473,5013
46738,1799
48734,2012
41827,1251
12788,5331
19668,8279
35698,911
47451,1857
52265,2491
11137,4939
6131,3985
46225,1752
28817,683
21620,9711
31963,452
16260,6504
47550,1873
13274,5485
32638,459
47718,1886
53271,2648
12721,5311
39761,1094
50532,2274
5506,3846
47747,1892
1328,2960
6780,4113
19246,7980
45308,524
19641,8257
31336,759
26321,15825
28496,673
41420,1226
33234,823
49540,2125
12735,5315
10877,4879
16907,6750
5724,575
34723,875
43281,506
31553,766
7292,4201
3146,3332
13001,5405
79,554
14676,5922
36938,478
52481,2519
23399,631
15273,6132
3050,566
28531,675
43578,1431
18182,7371
5011,3745
28905,684
5369,3818
2556,3209
49084,2061
21803,9876
28398,669
36284,477
49889,2177
27442,18069
23442,11434
40631,1153
38317,1019
33380,827
20196,8637
19510,8144
43851,1447
3818,3468
5013,3745
41794,1249
5904,3933
47306,397
48969,537
14719,605
47121,1828
5141,3763
17127,6833
13624,5576
34614,470
45994,1724
21960,10030
40981,1181
2597,3218
47171,1835
45752,1704
28510,673
46268,1754
48749,2016
26416,15941
13667,5595
49308,540
35406,900
11940,5131
25267,13907
53741,2723
541,2828
16712,609
52650,2548
24231,12431
53639,552
28886,684
22099,10126
13617,5572
27731,18766
3400,567
45472,1676
42807,1353
19799,8365
16098,6435
4942,3732
43161,1389
26445,15987
39835,1098
20538,8860
17633,7100
14770,5944
5093,3755
29115,689
42946,506
37026,965
53275,2649
27405,17996
39595,1084
19243,7978
40653,1154
49885,2177
50583,2281
15662,6281
36302,936
42651,1333
29682,707
36782,956
21613,9706
20826,9053
20274,8698
23044,11075
51908,2435
21880,9954
23810,11870
23340,421
10238,4746
44916,1631
17436,6989
23272,11294
45549,1687
39177,1063
31748,772
10827,4870
12405,5234
234,2787
12184,5184
1213,2939
40911,1179
43873,1450
18889,7746
14030,5703
32116,783
11676,5058
3962,3507
21053,625
39364,1073
52975,552
50671,2287
2687,3245
39394,1076
14740,5936
11132,4939
52882,2583
37407,983
23234,11238
45985,526
20707,625
3231,3352
11010,4916
33519,829
51714,2401
98,2760
31174,756
35305,473
23755,11804
38732,1043
24170,12342
49983,2190
33427,828
37902,1007
27448,18080
2334,3170
40635,1153
21437,9541
12659,5301
42887,1359
8402,4401
30324,726
53021,2599
29594,706
1680,3030
46151,1746
11336,4989
15436,6181
18214,7392
37155,972
52950,552
10164,4730
5142,3763
16508,6597
32913,810
270,2793
32783,804
6154,3990
51966,545
52700,2553
48791,2022
34560,871
19885,8436
12073,5156
28871,684
37774,999
2491,3196
31783,773
51914,2436
51266,2358
17689,7130
23757,11815
16304,6525
37660,992
48462,1976
41620,504
8891,4488
33099,815
6854,4125
958,2890
185,2776
7683,4274
41945,504
3937,3500
29658,706
6964,4149
51868,2426
36683,951
31668,769
18369,616
49401,2105
11878,5111
33993,847
30210,723
20288,8706
15015,6047
50141,2214
31283,450
48343,1961
19543,8176
42511,1322
26934,16975
12917,5376
22280,10333
27383,647
24537,12828
44414,1586
46980,1815
14111,5723
28962,435
18518,7549
39105,1061
37523,987
24986,13499
20057,625
40923,499
42517,1323
41681,1240
14857,5984
9473,4603
21370,626
18439,7501
35309,473
37299,978
45805,1710
9285,4566
15737,6295
1378,2967
25752,14698
31542,766
37455,984
42371,1304
9298,4571
41531,1235
50903,2318
46390,1764
46489,1778
7242,4196
18903,7756
4615,3663
5466,3837
28563,675
30902,745
20521,8852
11670,5057
3798,3464
1362,2964
3372,407
19909,8456
17858,7204
13403,602
15769,6306
48439,1974
809,2863
42212,1289
41661,1239
31084,752
3218,3349
10184,4737
21477,9574
19085,7859
21505,9598
47079,1822
31628,450
16951,6771
23291,11322
13585,5557
53505,2686
16322,6532
551,2830
43509,1423
49501,2119
901,2876
30480,732
27623,18515
17500,7035
12726,5312
23472,11470
5738,3892
19503,8134
14905,5999
49629,540
42955,506
40256,1125
22506,10546
50873,2313
7295,4201
6120,3982
14323,5802
5982,3952
48716,2010
50105,2208
26078,15308
29621,439
22590,10641
1302,2954
30888,743
3395,567
6095,3975
18541,7557
17584,7079
43975,518
39812,1097
35537,906
27459,18115
32969,461
52744,2559
30622,447
26152,15464
984,2896
30834,743
17226,6888
10964,4903
5908,3935
31881,776
7180,4185
21150,9304
39484,1079
23531,11534
572,2833
35743,911
36730,954
10626,4830
7172,4183
17039,6806
21955,10020
36379,941
19837,8401
35840,916
25440,14194
41723,1243
15497,6209
52735,2559
52163,2474
30416,730
17727,614
27810,650
46889,1814
48364,1963
5326,3808
49754,2158
35072,886
38738,1044
39565,1080
43436,1415
7568,4252
40953,1179
31338,759
18638,7604
40986,1181
25317,13995
51750,2405
46326,1758
30017,717
30095,720
36241,935
41411,1226
31412,764
47504,1865
35785,912
44215,1571
8012,4328
9221,4557
46966,529
14037,5706
17678,7127
11600,5044
6701,409
51013,2327
32321,789
531,2826
40870,1175
2622,3226
8593,4440
33169,817
3445,3387
32586,802
51972,546
38359,1021
8815,4476
48338,1960
11938,5129
3849,3477
42488,1319
34709,874
5778,3901
46105,1742
40379,1131
9148,4538
25705,644
11156,4946
1165,2926
6274,4014
929,2882
53300,552
24109,12261
10767,4854
49281,2091
28967,435
52927,2591
8389,584
23537,11540
38279,386
7022,4158
49024,2052
11542,5028
31530,765
13689,5599
37963,1007
728,556
46597,1786
47744,1892
29440,701
31994,776
21811,9882
49776,2161
6026,3965
526,2825
28318,432
27949,432
47534,1871
47074,1822
36506,945
38235,1017
14860,5986
2200,3140
24298,12546
17517,7047
23280,11302
42711,1340
37079,969
13681,5599
48889,2039
46687,1790
33856,844
41678,1240
18494,7532
3817,3468
10198,4739
49335,2095
32925,810
30635,735
33130,816
41913,1262
22001,10071
32559,800
15519,6217
42506,1322
11668,5056
41194,1203
18188,7372
10880,4879
53548,2693
8831,4478
51494,2381
35477,902
34163,854
30559,734
14587,5887
17346,6962
48389,1966
31865,776
23528,11532
26834,16733
37893,1007
40957,1179
20299,8712
52430,2513
22927,10964
50027,2197
26709,645
32806,805
17196,6870
23983,12141
47157,1833
11764,5081
50640,544
32785,804
27517,18242
30527,733
1001,2898
51260,2357
40692,1157
52357,2501
11527,5027
17933,7243
14648,5914
4232,3573
28939,684
45622,1692
50145,2215
22362,628
45158,1654
53266,2648
46907,1814
30437,730
30543,734
52488,2523
45171,1654
48631,536
15483,6202
44602,1607
46931,1815
23482,11484
21311,9465
47794,1899
18572,7577
31250,758
41771,1246
18274,7422
24871,13288
6062,3966
48007,1919
39517,1080
49087,2061
27168,17425
51264,2358
11098,4930
10231,4745
26431,15964
4989,3740
25251,13872
27302,17801
33877,844
27285,17759
40506,1143
31121,754
37370,982
1647,3018
7658,4269
49883,2177
4571,3648
23653,11696
23454,11447
45510,1682
5654,3881
53264,2648
27678,18700
42520,1323
725,556
16870,6732
11069,596
40842,1173
35511,904
42175,1286
37285,485
41158,1200
7625,4262
10936,4898
11121,4937
25366,642
39025,1056
25717,14625
7049,4163
43426,1415
16780,6684
23804,11864
4056,571
35853,917
23325,11369
12713,599
53619,552
53714,2719
27708,648
30363,729
1539,3001
7228,4194
14056,605
7629,4264
36140,928
35374,899
644,2843
590,2836
53836,2737
8644,4452
10984,4912
52054,2452
25096,13623
53506,2686
25504,14295
50484,2268
40788,1168
13368,419
28273,362
52816,2573
35159,891
23898,12005
37725,995
13316,5499
35462,901
16996,6787
45781,1708
47368,1847
51570,2390
41488,1232
8616,4444
32209,788
35977,921
42843,1356
40624,1153
7578,4255
48776,2020
51734,2401
4684,3674
50926,2319
17384,612
13043,600
46845,1812
1312,2956
3729,568
52513,2527
49154,2070
34919,880
39352,1073
22221,10278
51671,2398
2273,3154
44476,1595
45726,1698
25763,14719
38977,1053
28834,683
26398,15917
44777,1622
1645,3018
23669,11716
38538,1033
28870,684
30920,745
13859,5645
42223,1290
10646,4836
43007,1369
42971,1367
19190,7942
53661,2707
43200,1395
52453,2515
9131,4536
29216,695
9517,4613
5874,3924
39162,1063
8191,4368
28738,680
39513,1080
39251,1069
3560,3417
52127,2466
17586,7079
49974,541
16731,611
16402,6548
36475,943
52782,2567
16432,6563
53384,2662
49636,540
18802,7695
826,2866
16469,6580
4959,3734
15950,6381
6481,4057
1162,2925
53377,2660
27776,648
50230,2232
47649,530
45808,1710
29337,698
589,2836
34620,872
8961,4502
32289,453
50462,2265
44295,1577
30259,725
7863,4307
40871,1175
18193,7380
31202,756
1975,3091
45909,1720
45490,1679
34623,872
9637,4639
231,2784
48895,2040
3023,3308
13075,5412
13342,5504
11831,5096
45168,1654
39550,1080
13816,5628
10859,4874
50498,2270
47350,1845
36851,957
21273,9425
39108,1061
26806,16689
2698,3246
13072,5412
4590,3655
53656,2706
11150,4943
47405,1849
29977,715
40873,1175
8329,4394
15195,6104
43605,507
49547,2129
46723,1794
10248,4749
50688,2289
44123,1559
12641,5293
7500,4240
46115,1743
47391,1847
12081,5159
31109,754
18132,7341
33265,826
36126,928
52275,2492
20802,9034
25811,14817
18174,7367
45467,1676
18718,620
36459,942
16831,6713
39031,1056
18924,7773
11382,596
32137,786
48707,2010
5399,574
1417,2970
34062,851
5349,3812
7046,4162
26305,15804
37164,972
32889,810
5407,3819
47085,1824
52059,2453
20259,8688
26227,15651
1265,2948
1455,2978
29606,706
19481,8118
35505,904
13399,602
9536,4619
18172,7366
23631,11654
43017,1370
31399,764
36690,951
2331,3170
47577,1875
50309,544
19746,8316
33144,816
40404,1133
37979,1008
38973,1053
34731,876
23139,11159
49462,2112
47354,1845
