wal_id,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Year,Month
1398,10,1837457.69,0,56.54,4.288,130.8966452,2012,3
1509,11,1354188.43,0,90.3,3.638,218.9605873,2011,8
5775,41,1099714.93,0,26.1,3.101,191.9647167,2011,2
4533,32,1099937.25,0,36.75,3.095,196.5458309,2012,1
3458,25,699464.43,0,71.79,2.784,204.7293252,2010,8
4949,35,791637.53,0,56.91,3.583,140.43475,2011,10
5993,42,573084.71,0,84.76,3.595,130.737871,2012,8
3369,24,1352039.88,0,69.93,3.942,136.183129,2011,8
1761,13,2771646.81,0,35.21,2.842,126.8794839,2010,12
3558,25,753385.55,0,75.52,3.475,214.6873514,2012,7
1815,13,1969056.91,1,31.53,3.119,130.0710323,2011,12
4763,34,1086661.02,0,41.93,2.86,126.7934,2010,12
6296,45,777951.22,0,37.13,2.777,182.1201566,2010,3
3940,28,1218764.94,0,91.04,3.701,129.2015806,2011,8
4785,34,966232.69,0,63.05,3.872,129.089,2011,5
2859,20,2031650.55,0,60.04,3.882,216.1515902,2012,10
3875,28,1245898.73,0,68.44,3.145,126.2085484,2010,5
4879,35,1282378.71,0,74.29,2.847,136.2181682,2010,6
5557,39,1587499.82,0,81.33,3.393,220.4494148,2012,6
259,2,1764133.09,0,67.2,3.814,221.255812,2012,4
4789,34,943912.77,0,74.57,3.64,129.0357097,2011,6
2890,21,727772.8,0,82.57,2.577,211.1886931,2010,9
2950,21,738812,0,65.46,3.372,217.3251824,2011,10
1911,14,1995891.87,0,28.73,3.231,183.4408542,2011,2
1378,10,1904438.59,0,68.57,3.828,129.8051935,2011,11
5920,42,607294.56,0,64.22,3.63,128.3995,2011,3
303,3,396968.8,0,78.53,2.705,214.4958382,2010,6
6350,45,733564.77,0,46.66,3.631,184.809719,2011,3
6273,44,336241,0,72.89,3.737,130.7929,2012,6
270,2,1830075.13,0,80.17,3.256,221.5616784,2012,7
6311,45,815130.5,0,72.62,2.78,182.4424199,2010,6
1823,13,1929768.03,0,35.38,3.145,130.5502069,2012,2
4897,35,874615.32,0,57.78,2.764,136.6277321,2010,10
1837,13,2035431.39,0,61.11,3.788,130.9592258,2012,6
5845,41,1355600.01,0,76.54,3.693,197.785577,2012,6
1996,14,1565352.46,0,65.32,4.038,191.8567038,2012,9
3527,25,878314.57,0,42.85,3.452,211.6394306,2011,12
5332,38,348593.99,0,58.18,3.161,126.6072,2010,11
4290,31,1469252.05,0,39.05,2.572,210.7526053,2010,2
2093,15,615121.78,0,43.39,3.738,136.475129,2011,11
515,4,1929486.63,0,72.15,3.371,129.6060667,2011,9
595,5,280701.7,0,83.98,2.623,211.6561123,2010,7
5829,41,1243814.77,0,35.3,3.286,196.9631599,2012,3
4120,29,497250.22,0,51.42,4.023,137.9781333,2012,4
3801,27,1911470.84,1,70.93,3.93,140.2310173,2011,9
6276,44,336479.49,0,83.68,3.595,130.683,2012,7
6044,43,610076.32,0,65.88,2.716,203.8242258,2010,10
3445,25,724468.97,0,63.67,2.966,203.6101784,2010,5
719,6,1601348.82,0,49.63,2.625,212.8745193,2010,3
4388,31,2026176.14,0,46.54,3.112,218.9995495,2011,12
2370,17,847380.07,0,69.31,3.58,129.3259355,2011,9
3031,22,1017045.44,0,73.21,2.796,136.5249182,2010,8
921,7,466594.89,0,31.84,3.636,192.5234638,2011,4
5684,40,919301.81,0,29.88,3.751,137.3411034,2012,2
2907,21,672903.23,1,47.19,2.943,211.064774,2010,12
3536,25,642776.4,0,34.98,3.617,213.0236225,2012,2
5071,36,395316.65,0,76.73,3.92,214.6899778,2011,5
2535,18,1049772.04,0,37.62,3.633,137.0632581,2012,2
5677,40,954576.86,0,23.29,3.439,136.698129,2012,1
2737,20,1973135.87,0,75.17,2.808,204.5675459,2010,6
4484,32,1006814.85,0,34.86,3.008,191.667891,2011,1
4315,31,1231993.14,0,83.59,2.64,211.0264684,2010,7
4121,29,504963.84,0,50.75,3.991,138.0332,2012,5
3694,26,978082.84,0,52.55,3.899,138.1065806,2012,5
2563,18,1048134.24,0,73.25,3.84,138.1857097,2012,8
5578,40,955338.29,1,20.84,2.771,131.5866129,2010,2
4208,30,443889.5,0,68.62,3.622,214.7252242,2011,4
3767,27,1532308.62,0,25.7,3.367,136.803477,2011,1
2806,20,2104241.9,0,53.69,3.57,210.5473252,2011,10
1238,9,814753.5,1,54.32,3.236,222.1389683,2011,11
3753,27,1707662.87,0,57.78,2.903,136.6277321,2010,10
3699,26,1056282.91,0,63.04,3.629,138.1629,2012,6
261,2,1917520.99,0,73.87,3.688,221.3632212,2012,5
5905,42,522296.71,1,55.33,3.162,126.6692667,2010,11
4323,31,1230250.25,0,80.79,2.624,211.2552578,2010,9
2179,16,463977.54,0,59.39,2.759,190.6738241,2010,10
732,6,1857380.09,0,79.44,2.705,212.6982436,2010,6
2538,18,1037861.11,0,36.34,3.751,137.3411034,2012,2
5301,38,337723.49,0,64.95,3.109,126.5621,2010,4
2367,17,800819.79,0,64.79,3.606,129.2015806,2011,8
4262,30,462909.41,0,66.97,3.877,221.2021074,2012,4
2729,20,1919053.21,0,54.75,2.921,203.6503685,2010,4
4720,34,994610.99,1,36.13,2.573,126.4962581,2010,2
1370,10,1670579.82,1,89.06,3.771,129.3686129,2011,9
6110,43,629176.71,0,51.92,3.36,211.6762005,2012,2
144,2,2137809.5,1,38.49,2.548,210.8979935,2010,2
3479,25,623092.54,1,25.89,3.179,204.6432267,2010,12
5142,36,293804.45,0,75.98,3.709,221.4578604,2012,9
1518,11,1286388.96,0,75.56,3.274,220.7486167,2011,10
61,1,1614259.35,0,67.84,3.622,215.0743939,2011,4
1330,10,2251206.64,0,51.17,3.041,126.7313333,2010,12
3104,22,855437.57,0,39,3.523,140.7048214,2012,1
1813,13,2760346.71,0,27.85,3.282,129.8980645,2011,12
6423,45,733037.32,0,78.65,3.722,191.1626135,2012,8
168,2,1804246.16,0,83.49,2.64,211.0264684,2010,7
2752,20,2060389.27,0,51.5,2.764,204.951982,2010,10
4451,32,1192074.09,0,70.86,2.684,189.4000734,2010,6
4740,34,919229.36,0,73.66,2.668,126.1392,2010,7
2588,19,1437319.45,0,46.53,3.112,132.152129,2010,5
2013,15,643097.6,0,46.54,3.021,132.0226667,2010,4
1473,11,1380522.64,0,55.9,2.708,214.9153531,2010,12
3244,23,2587953.32,0,27.8,3.413,136.5883871,2011,12
2832,20,1884427.84,0,60.11,4.027,214.3675045,2012,4
758,6,1677067.24,0,52.3,2.708,213.123851,2010,12
2037,15,591603.79,0,52.19,2.903,132.7516667,2010,10
4439,32,1059781.78,0,42.43,2.692,189.734262,2010,3
6047,43,589467.35,0,54.96,2.771,203.8191286,2010,11
191,2,1758050.79,0,44.69,2.976,211.0648881,2011,1
1548,11,1300147.07,0,75.13,3.688,225.2351496,2012,5
2518,18,1019741.1,0,54.65,3.633,136.472,2011,10
1749,13,1705655.09,0,68.22,2.872,126.1900333,2010,9
338,3,438516.53,0,45.95,2.989,215.8863367,2011,2
948,7,527339.52,0,28.82,3.55,195.3318977,2011,10
6283,44,339490.69,0,79.18,3.624,130.8853548,2012,8
3376,24,1405914.39,0,53.87,3.775,136.472,2011,10
5204,37,527572.25,0,64.55,3.288,212.576205,2011,3
5316,38,336378.38,0,96.31,3.017,126.1069032,2010,7
6278,44,319855.26,0,80.42,3.537,130.7195806,2012,7
1139,8,884724.41,0,71.1,3.666,226.5675714,2012,9
5671,40,1230011.95,1,32.76,3.536,136.4788,2011,11
5795,41,1245772.7,0,68.18,3.532,193.3125484,2011,7
3681,26,965788.76,0,23.9,3.703,137.2583103,2012,2
4650,33,262717.71,0,96.44,3.793,129.1125,2011,7
559,4,2174514.13,0,83.86,3.374,130.737871,2012,8
2400,17,872469.03,0,45.29,3.734,130.9670968,2012,3
1954,14,2143080.57,0,50.19,3.452,188.5024346,2011,12
993,7,597876.55,1,57.84,3.596,198.0950484,2012,9
820,6,1620603.92,1,48.58,3.409,221.8644987,2012,2
5585,40,1041202.13,0,41.39,2.826,131.9019677,2010,4
4291,31,1543947.23,1,37.77,2.548,210.8979935,2010,2
5244,37,537224.52,0,50.64,3.158,217.6645878,2011,12
1583,12,957997.52,0,64.95,3.109,126.5621,2010,4
3562,25,709724.6,0,72.08,3.654,214.7433514,2012,8
130,1,1631135.79,0,86.11,3.417,221.9498642,2012,8
5953,42,515599.7,0,72.79,3.843,129.7936774,2011,10
889,7,535769.32,1,48.5,2.78,190.3958293,2010,9
4583,33,262893.76,0,64.09,2.98,126.6050645,2010,3
4855,34,955211.7,0,64.28,3.706,130.9776667,2012,9
4828,34,976393.43,0,42.7,3.667,130.7413793,2012,3
4489,32,1106847.62,0,39.17,3.232,192.0116004,2011,3
6214,44,299354.67,0,47.75,3.744,129.0444333,2011,5
1744,13,1997397.63,0,76.34,2.85,126.0766452,2010,8
1945,14,1809989.29,0,70.66,3.645,187.2566641,2011,9
918,7,513409.67,0,24.83,3.461,192.2691707,2011,4
5369,38,437631.44,0,90.61,3.803,129.1846452,2011,8
4628,33,234218.03,0,49.26,3.348,127.7195806,2011,2
1666,12,970641.34,0,54.2,3.813,129.8268333,2011,11
298,3,361248.39,0,70.24,2.78,213.6716815,2010,4
1274,9,533887.54,0,90.23,3.417,225.7070437,2012,8
3863,28,1491300.42,0,54.83,2.915,126.5262857,2010,2
4438,32,1093319.37,0,39.88,2.684,189.7372075,2010,3
4970,35,766571.1,0,40.07,3.816,141.3875357,2012,3
3192,23,2734277.1,0,22.96,3.15,132.7477419,2010,12
5925,42,597644.02,0,61.05,4.089,128.9107333,2011,4
682,5,339392.54,0,63.55,3.734,221.7989713,2012,3
5074,36,373703.95,0,82.96,3.69,214.0162805,2011,6
4190,30,407112.22,0,50.43,2.708,211.265543,2010,12
5252,37,555424.24,0,61.33,3.36,218.8619099,2012,2
4728,34,950684.2,0,51.26,2.773,126.6019032,2010,4
2503,18,1056478.65,0,67.41,3.851,135.2652667,2011,6
306,3,357346.48,0,83.79,2.653,214.6660741,2010,6
3016,22,1052973.28,0,63.81,2.981,135.962,2010,5
5511,39,1426418.53,0,86.24,3.682,214.2343177,2011,7
3882,28,1399960.15,0,91.98,3.105,126.1392,2010,7
3526,25,1116211.39,1,43.49,3.492,211.4120757,2011,11
978,7,532739.77,0,50.6,3.804,197.5886046,2012,5
2687,19,1631737.68,0,40.23,4.143,137.7970968,2012,4
1207,9,549502.11,0,72.35,3.807,219.0861659,2011,4
5,1,1439541.59,0,57.79,2.667,211.3806429,2010,3
2141,15,573498.64,0,59.57,4.151,138.8256,2012,10
1347,10,1827733.18,0,67.64,3.772,128.7199355,2011,4
486,4,2039818.41,0,50.93,3.461,128.3995,2011,3
5196,37,542464.02,0,54.11,2.976,210.1842358,2011,1
4189,30,462732.36,1,62.96,2.735,211.4062867,2010,11
2076,15,635118.48,0,73.47,3.886,135.6283333,2011,7
673,5,291454.52,0,48.86,3.261,220.4760185,2012,1
4072,29,550735.64,0,62.59,4.034,134.7677742,2011,5
2526,18,1188047.61,0,46.25,3.501,136.4909333,2011,12
3441,25,712647.97,0,61.36,2.869,203.8488134,2010,4
5206,37,478503.06,0,64.9,3.488,213.1096787,2011,3
4465,32,1043962.36,0,67.17,2.8,190.4688287,2010,9
5779,41,1140578.16,0,41.11,3.414,192.1964844,2011,3
3698,26,1029248.22,0,57.84,3.683,138.1295333,2012,6
1233,9,557075.21,0,65.46,3.353,221.1498206,2011,10
5517,39,1429345.86,1,79.15,3.546,214.6155376,2011,9
4590,33,331173.51,0,76.8,3.145,126.2085484,2010,5
227,2,1691439.52,0,78.85,3.526,215.6944378,2011,9
3347,24,1168397.26,0,43.39,3.796,133.8492258,2011,3
2657,19,1566712.79,1,68.28,3.93,136.2745806,2011,9
583,5,288839.73,0,65.13,2.795,210.9891204,2010,4
2251,16,494069.49,0,31.19,3.113,196.9432711,2012,2
3196,23,1110706.06,0,15.58,3.232,133.0285161,2011,1
4846,34,954677.75,0,74.02,3.224,130.683,2012,7
1069,8,857939.41,0,73.14,3.786,218.9333986,2011,5
246,2,1660906.14,0,50.5,3.29,219.7188636,2012,1
3918,28,1380836.35,0,57.75,3.818,128.3995,2011,3
5052,36,359310.65,1,52.88,2.949,210.182398,2010,12
4179,30,462058.19,0,83.03,2.582,211.1806415,2010,9
5340,38,356138.79,0,43.15,3.312,127.3009355,2011,1
2746,20,1946369.57,0,70.51,2.755,204.7900305,2010,8
791,6,1526506.08,0,88.06,3.651,216.964312,2011,7
2816,20,2043245,1,36.35,3.389,212.4035763,2011,12
3620,26,1196813.33,0,20.61,3.139,132.6804516,2010,12
5425,38,424904.95,0,89.78,4.093,130.8853548,2012,8
3701,26,1180470.8,0,64.94,3.538,138.2296333,2012,7
3955,28,1929738.27,1,53.25,3.622,129.8364,2011,11
3671,26,1148987.46,0,34.24,3.47,136.5030667,2011,12
3829,27,1620839.34,0,57.3,4.054,141.6269332,2012,3
2130,15,592369.22,0,75.31,3.732,138.2331935,2012,7
680,5,359206.21,0,60.66,3.63,221.4342146,2012,3
4344,31,1539063.91,0,59.87,3.045,212.9033115,2011,2
4963,35,625135.11,0,41.3,3.513,140.7048214,2012,1
437,4,1979247.12,0,48.77,2.74,126.6034839,2010,4
4931,35,955466.84,0,74.17,3.922,138.7694608,2011,6
2589,19,1377716.17,0,57.53,3.096,132.2230323,2010,5
2555,18,1080357.89,0,70.92,3.629,138.1629,2012,6
1418,10,1880436.94,0,90.78,3.811,130.7561613,2012,8
3148,23,1319588.04,0,26.7,2.747,131.637,2010,2
4773,34,1062629.3,0,45.12,3.058,127.99525,2011,2
4085,29,608294.98,0,72.22,3.796,136.2136129,2011,8
1824,13,1969742.76,0,32.36,3.242,130.6457931,2012,3
526,4,2771397.17,0,36.44,3.149,129.8980645,2011,12
4261,30,428784.7,0,69.03,3.891,221.1484028,2012,4
537,4,2206319.9,0,50.38,3.619,130.6457931,2012,3
547,4,2127661.17,0,67.64,3.685,131.1453333,2012,5
5927,42,496010.17,0,73.38,4.151,128.9998667,2011,4
1356,10,1792210.89,0,81.87,3.893,129.0490323,2011,6
2582,19,1642970.27,0,45.26,2.957,131.9019677,2010,4
2549,18,1060433.1,0,57.44,3.947,138.0882667,2012,5
12,1,1425100.71,0,67.41,2.78,210.3895456,2010,4
1737,13,2018314.71,0,78.82,2.814,126.1392,2010,7
3375,24,1246242.61,0,68,3.858,136.4195,2011,9
421,3,408229.73,1,84.99,3.73,225.9660263,2012,9
772,6,1494497.39,0,57.71,3.459,215.6488731,2011,3
350,3,367405.4,0,78.69,3.81,219.0236099,2011,4
111,1,1511068.07,0,65.93,3.787,221.2864126,2012,3
4782,34,1051518.45,0,63.83,3.781,128.9553,2011,4
411,3,422965.33,0,86.42,3.286,225.3492435,2012,6
1376,10,1745928.56,0,77.91,3.842,129.7821613,2011,10
1304,10,1931406.28,0,82.82,2.941,126.1360645,2010,6
699,5,316203.64,0,80.78,3.256,222.5121481,2012,7
427,3,424513.08,0,73.44,3.594,226.9688442,2012,10
4800,34,871404.6,0,77.27,3.523,129.2832581,2011,8
5319,38,329139.73,0,92.81,3.041,126.0766452,2010,8
1648,12,936001.98,0,88.1,3.692,129.1338387,2011,7
598,5,303043.02,0,86.1,2.627,212.0624447,2010,8
4932,35,855130.21,0,73.26,3.881,138.8606382,2011,6
3742,27,1808250.71,0,81.56,2.924,136.4366924,2010,7
3976,28,1180797.2,0,66.73,4.222,131.1173333,2012,4
5347,38,405429.43,0,51.72,3.674,128.26475,2011,3
5442,39,1463942.62,0,63.31,2.719,209.5938656,2010,4
2948,21,671379.44,0,69.79,3.274,217.0048261,2011,10
4019,29,502021.82,0,59.99,2.961,132.2230323,2010,5
5430,38,458479.01,0,81.61,3.966,131.0756667,2012,10
6129,43,634815.1,0,87.75,3.393,213.1786952,2012,6
2398,17,853136.46,0,43.69,3.529,130.8261935,2012,3
5584,40,873354.58,0,39.51,2.831,131.863129,2010,3
6362,45,814395.17,0,73.88,3.881,185.6486923,2011,6
1359,10,1711813.13,0,90.69,3.807,129.0663,2011,6
4679,33,236920.49,0,56.33,3.675,130.3144516,2012,1
3165,23,1507708.93,0,60.29,2.805,132.4733333,2010,6
3100,22,1453153.33,0,39.11,3.445,140.4700795,2011,12
355,3,394507.84,0,84.29,3.699,218.6449369,2011,6
3602,26,1011938.29,0,61.58,2.81,132.63,2010,8
5159,37,527019.78,0,68.03,2.795,209.2199574,2010,4
4691,33,261837.2,0,72.94,4.111,131.1173333,2012,4
5467,39,1199449.54,0,78.5,2.624,210.3664469,2010,9
2685,19,1342254.55,0,56.72,4.054,137.6552903,2012,3
223,2,1844094.59,0,89.86,3.554,215.3229307,2011,8
5041,36,453308.15,0,71.57,2.705,210.5805944,2010,10
3309,24,1399073.75,0,74.9,2.958,132.4976,2010,6
683,5,321299.99,0,64.44,3.787,221.8735063,2012,3
962,7,580453.32,0,22.2,3.031,196.8728921,2012,2
4064,29,475615.26,0,36.04,3.638,134.0682581,2011,4
845,6,1627274.93,0,87.55,3.417,223.5607856,2012,8
2458,18,1084722.78,0,74.19,2.81,132.63,2010,8
2618,19,1799070.98,0,25.12,3.255,132.6764,2010,12
6366,45,768718.11,0,77.49,3.711,186.032016,2011,7
5871,42,505907.41,0,63.66,3.086,126.6034839,2010,4
3809,27,1621109.3,0,44.46,3.738,140.4279758,2011,11
1089,8,863188.26,0,61.74,3.274,220.7960935,2011,10
3487,25,570816.34,0,28.36,3.274,206.6424093,2011,2
2680,19,1424720.27,0,30.95,3.874,137.2583103,2012,2
4184,30,459631.74,0,70.72,2.725,211.5187208,2010,10
2277,16,521896.6,0,62.07,3.545,198.1001057,2012,8
3615,26,971193.01,0,37.51,2.961,132.9783226,2010,11
5754,41,1109216.35,0,62.67,2.759,190.6738241,2010,10
1188,9,618121.82,0,46.1,2.843,214.9981378,2010,12
2490,18,944523.3,0,36.65,3.624,133.9587419,2011,3
980,7,642963.75,0,63.07,3.741,197.6551863,2012,6
4158,30,462454.39,0,64.21,2.795,210.1000648,2010,4
4880,35,1160412.71,0,68.9,2.809,136.2874263,2010,6
2603,19,1557888.16,0,66.4,2.885,132.6932258,2010,8
4914,35,747577.05,0,28.7,3.231,137.0542431,2011,2
5792,41,1244381.98,0,59.54,3.661,192.9982655,2011,6
3939,28,1523870.89,0,90.61,3.803,129.1846452,2011,8
667,5,376225.61,0,51.14,3.172,219.2917287,2011,12
6086,43,663396.32,0,82.08,3.554,207.4953088,2011,8
3142,22,1009887.36,0,62.09,4.027,142.8516833,2012,10
5054,36,410497.73,0,42.87,2.971,210.2379731,2011,1
2089,15,579068.88,0,51.24,3.775,136.472,2011,10
570,4,2097266.85,0,64.46,3.61,131.1499677,2012,10
2559,18,1033543.56,0,77.43,3.61,138.2331935,2012,7
3529,25,997502.47,0,33.09,3.413,212.0685039,2011,12
935,7,653382.62,0,56.66,3.547,193.711525,2011,7
5815,41,1292436.23,0,34.53,3.378,195.8223287,2011,12
630,5,312177.67,0,64.31,3.488,214.9257339,2011,3
5520,39,1311775.83,0,81.51,3.355,215.4532259,2011,9
1364,10,1745841.33,0,86.75,3.694,129.1677097,2011,7
5732,41,1063960.11,0,40.2,2.766,189.575127,2010,4
3045,22,1564502.26,1,44.61,3.07,136.6895714,2010,11
995,7,530842.25,0,51.77,3.765,198.358523,2012,9
593,5,305993.27,0,81.25,2.669,211.7801861,2010,7
20,1,1422711.6,0,84.34,2.653,211.3386526,2010,6
5409,38,429914.6,0,77.27,4.186,131.1453333,2012,5
2611,19,1357154.71,0,48.45,3.049,132.8170968,2010,10
3630,26,910298.44,0,16.3,3.281,133.4921429,2011,2
119,1,1595901.87,0,70.33,3.63,221.742674,2012,5
2096,15,1066478.1,1,41.1,3.689,136.4788,2011,11
6177,44,284740.5,0,76.34,2.85,126.0766452,2010,8
67,1,1428218.27,0,67.63,3.907,215.7339202,2011,5
4838,34,998672.85,0,64.97,3.62,131.0983226,2012,5
6151,44,267956.3,0,35.7,2.654,126.5262857,2010,2
5375,38,408188.88,0,76.36,3.918,129.4306,2011,9
1514,11,1270816.01,0,85.11,3.526,219.3972867,2011,9
2985,21,716341.39,0,88.05,3.286,221.4813343,2012,6
2388,17,1198104.22,0,27.64,3.08,130.1575161,2012,1
2738,20,2143676.77,0,70.1,2.815,204.4650559,2010,7
692,5,341994.48,0,78.23,3.561,222.3323853,2012,5
3070,22,970307.83,0,58.56,4.101,138.587106,2011,5
4672,33,270373.05,0,47.7,3.644,129.8555333,2011,12
2435,18,1179738.5,0,37.17,2.766,131.735,2010,3
4036,29,463752.89,0,62.49,2.716,132.7670667,2010,9
1776,13,1864238.64,0,42.49,3.487,128.7199355,2011,4
6009,43,618702.79,0,48.77,2.561,203.2798724,2010,2
4801,34,926455.64,0,78.24,3.533,129.3259355,2011,9
1280,9,523427.35,0,73.55,3.717,226.3567545,2012,9
2534,18,825584.22,0,30.44,3.568,136.9598387,2012,1
1594,12,951957.31,0,91.98,3.105,126.1392,2010,7
4759,34,979730.78,0,47.2,2.741,126.5461613,2010,11
6040,43,657108.77,0,77.93,2.603,203.5934286,2010,10
2222,16,582381.95,0,66.84,3.547,193.711525,2011,7
2238,16,480353.64,0,31.73,3.479,195.7184713,2011,11
3849,27,1720537.26,0,78.44,3.863,142.1705634,2012,8
855,6,1459396.84,0,65.43,3.601,225.0054733,2012,10
4661,33,234793.12,0,88.93,3.789,129.5183333,2011,9
1311,10,1831676.03,0,88.44,3.112,126.1283548,2010,7
3734,27,1962468.67,0,67.88,3.046,136.1489101,2010,5
4971,35,796351.35,0,44.32,3.848,141.4742857,2012,3
4872,35,1084487.55,0,54.95,2.899,135.82725,2010,4
4871,35,1198014.97,0,62.62,2.869,135.7856359,2010,4
2880,21,769848.75,0,87.01,2.653,210.9950134,2010,6
4768,34,898610.33,0,30.75,2.992,127.3009355,2011,1
6083,43,533917.52,0,83.43,3.682,207.313553,2011,7
2666,19,1502078.93,0,48.22,3.719,136.4618065,2011,11
4056,29,504126.89,0,26.39,3.24,133.1834194,2011,2
3324,24,1361944.94,0,54.82,2.903,132.7516667,2010,10
293,3,359949.27,0,57.06,2.732,214.3241011,2010,3
4758,34,972292.31,0,52.43,2.699,126.4912903,2010,11
429,4,2135143.87,0,43.76,2.598,126.4420645,2010,2
2953,21,737014.09,0,61.9,3.308,217.8670218,2011,11
5886,42,558837.27,0,91.8,2.971,126.1498065,2010,7
4113,29,504750.35,0,41.72,3.876,137.5066897,2012,3
3595,26,976242.09,0,63.78,2.81,132.4976,2010,6
5747,41,1285976.53,0,70.24,2.723,190.2611552,2010,8
5181,37,494265.48,0,79.17,2.624,210.3664469,2010,9
5888,42,469598.57,0,85.03,3.017,126.1069032,2010,7
4680,33,256091.32,0,59.53,3.543,130.3496774,2012,2
1870,14,2138144.91,0,53.47,2.902,181.6772564,2010,4
6205,44,293984.54,0,34.23,3.23,128.26475,2011,3
5138,36,282545.55,0,81.26,3.574,220.8526787,2012,8
5810,41,1274463.02,0,37.02,3.55,195.3318977,2011,10
2675,19,1182198.7,0,37.08,3.666,136.753,2012,1
3096,22,1007579.44,0,50.62,3.571,140.4127857,2011,11
2641,19,1355234.3,0,52.8,4.202,134.6803871,2011,5
3756,27,1688955.49,0,61.02,3.055,136.7375484,2010,10
4863,35,1168815.31,1,29.81,2.773,135.4113076,2010,2
1230,9,508567.04,0,78.45,3.355,220.3195004,2011,9
5160,37,517850.83,0,70.9,2.78,209.170772,2010,4
3154,23,1556627.62,0,40.5,2.826,131.9019677,2010,4
4107,29,395987.24,0,35.68,3.568,136.9598387,2012,1
2975,21,734858.91,0,66.97,3.877,221.2021074,2012,4
4030,29,519787.93,0,74.37,2.792,132.6141935,2010,8
2537,18,1115985.81,0,32.87,3.703,137.2583103,2012,2
2660,19,1330757.22,0,64.99,3.858,136.4195,2011,9
545,4,2064065.66,0,76.47,3.81,131.1266667,2012,4
618,5,466010.25,0,55.01,2.886,211.9573978,2010,12
2425,17,938303.28,0,58.43,3.821,131.0103333,2012,9
5777,41,1159089.6,0,31.6,3.372,192.058484,2011,3
4447,32,1079314.52,0,46.42,2.788,189.4904116,2010,5
1086,8,806444.29,0,68.72,3.467,219.788581,2011,9
3168,23,1417535.78,0,77.16,2.806,132.5461333,2010,7
3029,22,1010326.14,0,74.37,2.792,136.4741118,2010,8
1314,10,1962996.7,0,88.37,3.049,126.064,2010,8
4531,32,1959526.96,0,25.97,3.173,196.1713893,2011,12
3821,27,1263534.86,0,36.96,3.737,140.9124021,2012,1
833,6,1517075.67,0,72.66,3.688,223.3346212,2012,5
1141,8,927511.99,0,55.03,3.601,226.9735448,2012,10
392,3,475591.08,0,52.39,3.51,223.9170153,2012,2
313,3,339597.38,0,86.74,2.692,214.9730444,2010,8
5328,38,339042.18,0,68.85,3.014,126.3815484,2010,10
4852,34,926250.21,0,72.44,3.61,130.8381613,2012,8
5058,36,401501.2,1,41.16,3.009,211.6985093,2011,2
4020,29,577627.66,0,65.64,2.906,132.2939355,2010,5
452,4,1898427.66,0,78.53,2.621,126.1498065,2010,7
2279,16,551837.31,0,64.19,3.556,198.0967341,2012,8
1198,9,610985.56,0,58.5,3.045,216.8154856,2011,2
835,6,1603793.42,0,78.47,3.561,223.3525662,2012,5
2796,20,2052246.4,0,73.52,3.812,208.7820061,2011,8
5784,41,1178841.05,0,39.81,3.663,192.6243322,2011,4
783,6,1523979.11,0,80.83,3.786,217.0544307,2011,5
3962,28,1161190.29,0,48.07,3.657,130.244,2012,1
6430,45,713173.95,0,64.88,3.997,192.0135577,2012,9
5118,36,331026.11,0,73.95,3.934,220.1204125,2012,4
2772,20,1938608.52,0,33.2,3.274,206.6424093,2011,2
5600,40,959229.09,0,74.25,2.796,132.5667742,2010,7
3697,26,1106176.83,0,49.43,3.746,138.1174194,2012,6
1913,14,2019031.67,0,40.7,3.245,183.9371353,2011,2
2073,15,639928.85,0,63.9,3.989,135.0837333,2011,6
2709,19,1497073.82,1,72.2,4.076,138.4729355,2012,9
6092,43,555183.72,0,78.97,3.355,208.4757143,2011,9
4458,32,1065350.56,0,75.62,2.69,189.9368504,2010,7
1142,8,900309.75,0,62.99,3.594,227.0184166,2012,10
3014,22,969594.47,0,51.04,2.895,135.8721667,2010,4
1803,13,2067232.56,0,60.62,3.592,129.6938,2011,10
590,5,296641.91,0,80.7,2.668,212.0142605,2010,6
1150,9,485744.61,0,53.15,2.72,214.7597274,2010,3
5365,38,399699.17,0,89.9,3.705,129.1125,2011,7
1441,11,1283766.55,0,68.37,2.795,213.7221852,2010,4
5372,38,365672.55,0,94.61,3.74,129.2832581,2011,8
919,7,500552.16,0,30.64,3.532,192.3418571,2011,4
1733,13,2022705.22,0,59.85,2.871,126.1360645,2010,6
6394,45,700392.21,0,31.85,3.533,189.4214733,2012,1
6390,45,1521957.99,0,42.27,3.389,188.9299752,2011,12
4736,34,966187.51,0,72.17,2.701,126.1360645,2010,6
1448,11,1339570.85,0,82.81,2.668,214.787913,2010,6
946,7,501959.19,0,32.65,3.491,195.0261012,2011,10
3243,23,2173621.2,0,32.99,3.445,136.5335161,2011,12
4981,35,819196.68,0,65.15,3.848,142.0970115,2012,5
2171,16,586936.45,0,67.42,2.69,190.0990028,2010,8
3983,28,1440687.69,0,84.83,4.103,130.8896774,2012,6
5168,37,485419.39,0,84.14,2.653,210.0975233,2010,6
4316,31,1352401.08,0,90.3,2.627,211.1608049,2010,8
1663,12,990926.38,0,67.41,3.727,129.7936774,2011,10
2570,18,1092204.79,0,59.68,4.027,138.8256,2012,10
6229,44,290909.69,0,76.68,3.578,129.2405806,2011,8
3574,25,688940.94,0,56.69,3.882,216.1515902,2012,10
648,5,292539.73,0,86.97,3.651,215.985753,2011,7
2627,19,1430851.11,1,21.79,3.416,133.260871,2011,2
